Collector (PI),field_number,Genus,Species,subspecies,needs_confirmation,order,sex,mass (g),date,Country,Department,Municipio,Locality,vereda,reserva,Latitude_Original,Longitude_Original,elevation,Ectoparasite_sample,Ectoparsite Sampling Method,Ecotparasite Box Location (Cold Storage),ectoparasites_box,lice_total,Ecomorph Notes,lice ages,feather_mites_total,ticks_total,flies_total,fleas_total,others,Column
GAM,B969,Tangara,nigroviridis,,,Passeriformes,U,36.92,Tue Jun 09 00:00:00 PDT 2015,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°14'56.9'',"076°06'17,8''",2000,NO,,,,,,,,,,,,
GAM,B969,Tangara,nigroviridis,,,Passeriformes,U,36.92,Tue Jun 09 00:00:00 PDT 2015,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°14'56.9'',"076°06'17,8''",2000,NO,,,,,,,,,,,,
GAM,C230,Henicorhina,leucophrys,,,Passeriformes,NA,300,Tue Jun 09 00:00:00 PDT 2015,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26203,76.4001,2519,NO,,,,,,,,,,,,
GAM,C235,Myiothlypis,coronatus,,,Passeriformes,NA,301,Tue Jun 09 00:00:00 PDT 2015,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26212,76.40194,2507,NO,,,,,,,,,,,,
GAM,C984,Dysithamnus,occidentalis,,,Passeriformes,M,53.49,Tue Jun 09 00:00:00 PDT 2015,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°14'56.9'',"076°06'17,8''",2000,NO,,,,,,,,,,,,
GAM,C984,Dysithamnus,occidentalis,,,Passeriformes,M,53.49,Tue Jun 09 00:00:00 PDT 2015,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°14'56.9'',"076°06'17,8''",2000,NO,,,,,,,,,,,,
GAM,C985,Myiothlypis,chrysogaster,,,Passeriformes,U,29.85,Tue Jun 09 00:00:00 PDT 2015,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°14'56.9'',"076°06'17,8''",2000,NO,,,,,,,,,,,,
GAM,C985,Myiothlypis,chrysogaster,,,Passeriformes,U,29.85,Tue Jun 09 00:00:00 PDT 2015,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°14'56.9'',"076°06'17,8''",2000,NO,,,,,,,,,,,,
GAM,C986,Chlorospingus,semifuscus,,,Passeriformes,U,51.01,Tue Jun 09 00:00:00 PDT 2015,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°14'56.9'',"076°06'17,8''",2000,NO,,,,,,,,,,,,
GAM,C986,Chlorospingus,semifuscus,,,Passeriformes,U,51.01,Tue Jun 09 00:00:00 PDT 2015,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°14'56.9'',"076°06'17,8''",2000,NO,,,,,,,,,,,,
GAM,D582,Cyphorhinus,thoracicus,,,Passeriformes,U,55.67,Tue Jun 09 00:00:00 PDT 2015,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°14'56.9'',"076°06'17,8''",2000,NO,,,,,,,,,,,,
GAM,D582,Cyphorhinus,thoracicus,,,Passeriformes,U,55.67,Tue Jun 09 00:00:00 PDT 2015,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°14'56.9'',"076°06'17,8''",2000,NO,,,,,,,,,,,,
GAM,E187,Cyphorhinus,thoracicus,,,Passeriformes,U,61.7,Tue Jun 09 00:00:00 PDT 2015,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°14'56.9'',"076°06'17,8''",2000,NO,,,,,,,,,,,,
GAM,E189,Entomodestes,coracinus,,,Passeriformes,U,119.29,Tue Jun 09 00:00:00 PDT 2015,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°14'56.9'',"076°06'17,8''",2000,NO,,,,,,,,,,,,
GAM,E315,Scytalopus,latrans,,,Passeriformes,NA,300,Tue Jun 09 00:00:00 PDT 2015,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.2631,76.39901,2470,NO,,,,,,,,,,,,
GAM,F63,Arremon,brunneinucha,,,Passeriformes,NA,300,Tue Jun 09 00:00:00 PDT 2015,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.2631,76.39901,2470,NO,,,,,,,,,,,,
GAM,Left + Right R4,Heliodoxa,imperatrix,,,Apodiformes,F,18.02,Tue Jun 09 00:00:00 PDT 2015,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°14'56.9'',"076°06'17,8''",2000,NO,,,,,,,,,,,,
GAM,"Left R2+4 , Right R3",Aglaiocercus,coelestis,,,Apodiformes,M,12.62,Tue Jun 09 00:00:00 PDT 2015,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°14'56.9'',"076°06'17,8''",2000,NO,,,,,,,,,,,,
GAM,NA,Adelomyia,melanogenys,,,Apodiformes,NA,300,Tue Jun 09 00:00:00 PDT 2015,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26257,76.4002,2463,NO,,,,,,,,,,,,
GAM,NA,Adelomyia,melanogenys,,,Apodiformes,NA,300,Tue Jun 09 00:00:00 PDT 2015,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26275,76.39835,2503,NO,,,,,,,,,,,,
GAM,NA,Adelomyia,melanogenys,,,Apodiformes,NA,300,Tue Jun 09 00:00:00 PDT 2015,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26382,76.39921,2264,NO,,,,,,,,,,,,
GAM,A2653,Masius,chrysopterus,,,Passeriformes,M,22.22,Wed Jun 10 00:00:00 PDT 2015,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°14'51.5'',076°05'55.0'',1800,YES,,Universidad Icesi,,0,,,0,0,,,0,
GAM,C987,Chlorochrysa,phoenicotis,,,Passeriformes,U,41.52,Wed Jun 10 00:00:00 PDT 2015,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°14'51.5'',076°05'55.0'',1800,YES,,Universidad Icesi,"E4,8; E4,9",2,,,0,0,,,2 Avispas,
GAM,D533,Cinnycerthia,olivascens,,,Passeriformes,U,58,Wed Jun 10 00:00:00 PDT 2015,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°14'51.5'',076°05'55.0'',1800,YES,,Universidad Icesi,,0,,,0,0,,,0,
GAM,E188,Arremon,brunneinucha,,,Passeriformes,U,95.61,Wed Jun 10 00:00:00 PDT 2015,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°14'51.5'',076°05'55.0'',1800,YES,,Universidad Icesi,"E4,6, P9,C1",check,,,0,1,,,0,
GAM,E190,Entomodestes,coracinus,,,Passeriformes,U,123.16,Wed Jun 10 00:00:00 PDT 2015,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°14'51.5'',076°05'55.0'',1800,YES,,Universidad Icesi,"E4,7",3,,,0,0,,,0,
GAM,E191,Entomodestes,coracinus,,,Passeriformes,U,131.95,Wed Jun 10 00:00:00 PDT 2015,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°14'51.5'',076°05'55.0'',1800,YES,,Universidad Icesi,,0,,,0,0,,,0,
GAM,H47,Turdus,fuscater,,,Passeriformes,NA,300,Wed Jun 10 00:00:00 PDT 2015,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26275,76.39835,2503,YES,,Universidad Icesi,"E4,28",5,,,0,0,,,0,
GAM,"Left R2 , Right R4",Heliodoxa,imperatrix,,,Apodiformes,F,17.68,Wed Jun 10 00:00:00 PDT 2015,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°14'51.5'',076°05'55.0'',1800,YES,,Universidad Icesi,,0,,,0,0,,,0,
GAM,Left R2+3+4,Haplophaedia,aureliae,,,Apodiformes,U,8.94,Wed Jun 10 00:00:00 PDT 2015,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°14'51.5'',076°05'55.0'',1800,YES,,Universidad Icesi,"E4,5",0,,,10,0,,,0,
GAM,"Left R3+4 , Right R2",Phaethornis,syrmatophorus,,,Apodiformes,U,11.86,Wed Jun 10 00:00:00 PDT 2015,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°14'51.5'',076°05'55.0'',1800,YES,,Universidad Icesi,,0,,,0,0,,,0,
GAM,A2650,Pseudotriccus,pelzelni,,,Passeriformes,U,24.77,Wed Jun 10 00:00:00 PDT 2015,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°14'51.5'',076°05'55.0'',1800,NO,,,,,,,,,,,,
GAM,A2650,Pseudotriccus,pelzelni,,,Passeriformes,U,24.77,Wed Jun 10 00:00:00 PDT 2015,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°14'51.5'',076°05'55.0'',1800,NO,,,,,,,,,,,,
GAM,A2651,Mionectes,striaticollis,,,Passeriformes,U,21.4,Wed Jun 10 00:00:00 PDT 2015,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°14'51.5'',076°05'55.0'',1800,NO,,,,,,,,,,,,
GAM,A2651,Mionectes,striaticollis,,,Passeriformes,U,21.4,Wed Jun 10 00:00:00 PDT 2015,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°14'51.5'',076°05'55.0'',1800,NO,,,,,,,,,,,,
GAM,A2652,Machaeropterus,deliciosus,,,Passeriformes,U,25.77,Wed Jun 10 00:00:00 PDT 2015,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°14'51.5'',076°05'55.0'',1800,NO,,,,,,,,,,,,
GAM,A2652,Machaeropterus,deliciosus,,,Passeriformes,U,25.77,Wed Jun 10 00:00:00 PDT 2015,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°14'51.5'',076°05'55.0'',1800,NO,,,,,,,,,,,,
GAM,A2653,Masius,chrysopterus,,,Passeriformes,M,22.22,Wed Jun 10 00:00:00 PDT 2015,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°14'51.5'',076°05'55.0'',1800,NO,,,,,,,,,,,,
GAM,C202,Premnornis,guttuliger,,,Passeriformes,NA,301,Wed Jun 10 00:00:00 PDT 2015,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26275,76.39835,2503,NO,,,,,,,,,,,,
GAM,C236,Henicorhina,leucophrys,,,Passeriformes,NA,300,Wed Jun 10 00:00:00 PDT 2015,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26203,76.4001,2519,NO,,,,,,,,,,,,
GAM,C236,Henicorhina,leucophrys,,,Passeriformes,NA,300,Wed Jun 10 00:00:00 PDT 2015,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26382,76.39921,2264,NO,,,,,,,,,,,,
GAM,C237,Henicorhina,leucophrys,,,Passeriformes,NA,300,Wed Jun 10 00:00:00 PDT 2015,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26212,76.40194,2507,NO,,,,,,,,,,,,
GAM,C238,Myiothlypis,coronatus,,,Passeriformes,NA,301,Wed Jun 10 00:00:00 PDT 2015,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26292,76.39703,2499,NO,,,,,,,,,,,,
GAM,C239,Myiothlypis,coronatus,,,Passeriformes,NA,301,Wed Jun 10 00:00:00 PDT 2015,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26257,76.4002,2463,NO,,,,,,,,,,,,
GAM,C987,Chlorochrysa,phoenicotis,,,Passeriformes,U,41.52,Wed Jun 10 00:00:00 PDT 2015,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°14'51.5'',076°05'55.0'',1800,NO,,,,,,,,,,,,
GAM,Left R2+3,Eutoxeres,aquila,,,Apodiformes,U,,Wed Jun 10 00:00:00 PDT 2015,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°14'51.5'',076°05'55.0'',1800,NO,,,,,,,,,,,,
GAM,NA,Adelomyia,melanogenys,,,Apodiformes,NA,300,Wed Jun 10 00:00:00 PDT 2015,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26136,76.39932,2623,NO,,,,,,,,,,,,
GAM,NA,Coeligena,coeligena,,,Apodiformes,NA,300,Wed Jun 10 00:00:00 PDT 2015,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26257,76.40235,2470,NO,,,,,,,,,,,,
GAM,NA,Adelomyia,melanogenys,,,Apodiformes,NA,300,Wed Jun 10 00:00:00 PDT 2015,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.2631,76.39901,2470,NO,,,,,,,,,,,,
GAM,NA,Adelomyia,melanogenys,,,Apodiformes,NA,300,Wed Jun 10 00:00:00 PDT 2015,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26399,76.39822,2466,NO,,,,,,,,,,,,
GAM,A2654,Mionectes,striaticollis,,,Passeriformes,F,,Thu Jun 11 00:00:00 PDT 2015,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°14'51.5'',076°05'55.0'',1800,YES,,Universidad Icesi,,0,,,0,0,,,0,
GAM,A2655,Chlorochrysa,phoenicotis,,,Passeriformes,U,40.34,Thu Jun 11 00:00:00 PDT 2015,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°14'51.5'',076°05'55.0'',1800,YES,,Universidad Icesi,,0,,,0,0,,,0,
GAM,B66,Ochthoeca,diadema,,,Passeriformes,NA,300,Thu Jun 11 00:00:00 PDT 2015,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26292,76.39703,2499,YES,,Universidad Icesi,,0,,,0,0,,,0,
GAM,D583,Iridosornis,porphyrocephalus,,,Passeriformes,U,48.62,Thu Jun 11 00:00:00 PDT 2015,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°14'51.5'',076°05'55.0'',1800,YES,,Universidad Icesi,,0,,,0,0,,,0,
GAM,G295,Oreothraupis,arremonops,,,Passeriformes,NA,,Thu Jun 11 00:00:00 PDT 2015,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26203,76.4001,2519,YES,,Universidad Icesi,,0,,,0,0,,,0,
GAM,Left R2+3,Doryfera,ludovicae,,,Apodiformes,U,,Thu Jun 11 00:00:00 PDT 2015,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°14'51.5'',076°05'55.0'',1800,YES,,Universidad Icesi,,0,,,0,0,,,0,
GAM,"Left R3+4 , Right R3",Phaethornis,syrmatophorus,,,Apodiformes,U,13.26,Thu Jun 11 00:00:00 PDT 2015,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°14'51.5'',076°05'55.0'',1800,YES,,Universidad Icesi,,0,,,0,0,,,0,
GAM,"Left R3+4 , Right R4",Phaethornis,syrmatophorus,,,Apodiformes,U,11.79,Thu Jun 11 00:00:00 PDT 2015,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°14'51.5'',076°05'55.0'',1800,YES,,Universidad Icesi,"E4,10",0,,,0,0,,,1 thing,
GAM,Left R5,Aglaiocercus,coelestis,,,Apodiformes,F,9.57,Thu Jun 11 00:00:00 PDT 2015,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°14'51.5'',076°05'55.0'',1800,YES,,Universidad Icesi,,0,,,0,0,,,0,
GAM,Right R5,Aglaiocercus,coelestis,,,Apodiformes,F,,Thu Jun 11 00:00:00 PDT 2015,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°14'51.5'',076°05'55.0'',1800,YES,,Universidad Icesi,,0,,,0,0,,,0,
GAM,A2654,Mionectes,striaticollis,,,Passeriformes,F,,Thu Jun 11 00:00:00 PDT 2015,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°14'51.5'',076°05'55.0'',1800,NO,,,,,,,,,,,,
GAM,A2655,Chlorochrysa,phoenicotis,,,Passeriformes,U,40.34,Thu Jun 11 00:00:00 PDT 2015,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°14'51.5'',076°05'55.0'',1800,NO,,,,,,,,,,,,
GAM,A2656,Euphonia,xanthogaster,,,Passeriformes,F,23.56,Thu Jun 11 00:00:00 PDT 2015,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°14'51.5'',076°05'55.0'',1800,NO,,,,,,,,,,,,
GAM,A2656,Euphonia,xanthogaster,,,Passeriformes,F,23.56,Thu Jun 11 00:00:00 PDT 2015,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°14'51.5'',076°05'55.0'',1800,NO,,,,,,,,,,,,
GAM,B67,Ochthoeca,diadema,,,Passeriformes,NA,300,Thu Jun 11 00:00:00 PDT 2015,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26399,76.39822,2466,NO,,,,,,,,,,,,
GAM,B68,Mionectes,striaticollis,,,Passeriformes,NA,301,Thu Jun 11 00:00:00 PDT 2015,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.2631,76.39901,2470,NO,,,,,,,,,,,,
GAM,D583,Iridosornis,porphyrocephalus,,,Passeriformes,U,48.62,Thu Jun 11 00:00:00 PDT 2015,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°14'51.5'',076°05'55.0'',1800,NO,,,,,,,,,,,,
GAM,F50029,Turdus,leucops,,,Passeriformes,U,131.59,Thu Jun 11 00:00:00 PDT 2015,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°14'51.5'',076°05'55.0'',1800,NO,,,,,,,,,,,,
GAM,F50029,Turdus,leucops,,,Passeriformes,U,131.59,Thu Jun 11 00:00:00 PDT 2015,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°14'51.5'',076°05'55.0'',1800,NO,,,,,,,,,,,,
GAM,Left + Right R3,Phaethornis,syrmatophorus,,,Apodiformes,U,11.46,Thu Jun 11 00:00:00 PDT 2015,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°14'51.5'',076°05'55.0'',1800,NO,,,,,,,,,,,,
GAM,"Left R2 , Right R3",Urochroa,bougueri,,,Passeriformes,U,,Thu Jun 11 00:00:00 PDT 2015,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°14'51.5'',076°05'55.0'',1800,NO,,,,,,,,,,,,
GAM,NA,Heliodoxa,rubinoides,,,Apodiformes,NA,300,Thu Jun 11 00:00:00 PDT 2015,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26136,76.39932,2623,NO,,,,,,,,,,,,
GAM,NA,Adelomyia,melanogenys,,,Apodiformes,NA,300,Thu Jun 11 00:00:00 PDT 2015,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26257,76.40235,2470,NO,,,,,,,,,,,,
GAM,NA,Turdus,serranus,,,Passeriformes,NA,300,Thu Jun 11 00:00:00 PDT 2015,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26257,76.4002,2463,NO,,,,,,,,,,,,
GAM,NA,Adelomyia,melanogenys,,,Apodiformes,NA,300,Thu Jun 11 00:00:00 PDT 2015,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26382,76.39921,2264,NO,,,,,,,,,,,,
GAM,A2658,Masius,chrysopterus,,,Passeriformes,F,23.01,Fri Jun 12 00:00:00 PDT 2015,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°14'46.5'',076°05'46.0'',1700,YES,,Universidad Icesi,"E4,11",0,,,7,0,,,0,
GAM,A2659,Euphonia,xanthogaster,,,Passeriformes,F,25.73,Fri Jun 12 00:00:00 PDT 2015,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°14'46.5'',076°05'46.0'',1700,YES,,Universidad Icesi,,0,,,0,0,,,0,
GAM,D585,Henicorhina,sp.,,,Passeriformes,U,38.02,Fri Jun 12 00:00:00 PDT 2015,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°14'46.5'',076°05'46.0'',1700,YES,,Universidad Icesi,,0,,,0,0,,,0,
GAM,E192,Bangsia,melanochlamys,,,Passeriformes,U,85.24,Fri Jun 12 00:00:00 PDT 2015,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°14'46.5'',076°05'46.0'',1700,YES,,Universidad Icesi,,0,,,0,0,,,0,
GAM,"Left R2 , Right R2+3",Phaethornis,syrmatophorus,,,Apodiformes,U,13.65,Fri Jun 12 00:00:00 PDT 2015,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°14'46.5'',076°05'46.0'',1700,YES,,Universidad Icesi,,0,,,0,0,,,0,
GAM,Left R2+3,Heliodoxa,imperatrix,,,Apodiformes,U,16.7,Fri Jun 12 00:00:00 PDT 2015,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°14'46.5'',076°05'46.0'',1700,YES,,Universidad Icesi,,0,,,0,0,,,0,
GAM,"Left R3+4 , Right R2",Coeligena,wilsoni,,,Apodiformes,U,13.64,Fri Jun 12 00:00:00 PDT 2015,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°14'46.5'',076°05'46.0'',1700,YES,,Universidad Icesi,,0,,,0,0,,,0,
GAM,Left R4+5,Aglaiocercus,coelestis,,,Apodiformes,F,9.66,Fri Jun 12 00:00:00 PDT 2015,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°14'46.5'',076°05'46.0'',1700,YES,,Universidad Icesi,,0,,,0,0,,,0,
GAM,Right R4+5,Aglaiocercus,coelestis,,,Apodiformes,F,9.4,Fri Jun 12 00:00:00 PDT 2015,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°14'46.5'',076°05'46.0'',1700,YES,,Universidad Icesi,,0,,,0,0,,,0,
GAM,A2657,Masius,chrysopterus,,,Passeriformes,F,19.17,Fri Jun 12 00:00:00 PDT 2015,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°14'46.5'',076°05'46.0'',1700,NO,,,,,,,,,,,,
GAM,A2657,Masius,chrysopterus,,,Passeriformes,F,19.17,Fri Jun 12 00:00:00 PDT 2015,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°14'46.5'',076°05'46.0'',1700,NO,,,,,,,,,,,,
GAM,A2658,Masius,chrysopterus,,,Passeriformes,F,23.01,Fri Jun 12 00:00:00 PDT 2015,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°14'46.5'',076°05'46.0'',1700,NO,,,,,,,,,,,,
GAM,A2659,Euphonia,xanthogaster,,,Passeriformes,F,25.73,Fri Jun 12 00:00:00 PDT 2015,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°14'46.5'',076°05'46.0'',1700,NO,,,,,,,,,,,,
GAM,A2660,Masius,chrysopterus,,,Passeriformes,F,22.8,Fri Jun 12 00:00:00 PDT 2015,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°14'46.5'',076°05'46.0'',1700,NO,,,,,,,,,,,,
GAM,A2660,Masius,chrysopterus,,,Passeriformes,F,22.8,Fri Jun 12 00:00:00 PDT 2015,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°14'46.5'',076°05'46.0'',1700,NO,,,,,,,,,,,,
GAM,A913,Pseudotriccus,pelzelni,,,Passeriformes,U,22,Fri Jun 12 00:00:00 PDT 2015,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°14'46.5'',076°05'46.0'',1700,NO,,,,,,,,,,,,
GAM,B970,Pseudotriccus,pelzelni,,,Passeriformes,U,28.5,Fri Jun 12 00:00:00 PDT 2015,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°14'46.5'',076°05'46.0'',1700,NO,,,,,,,,,,,,
GAM,B970,Pseudotriccus,pelzelni,,,Passeriformes,U,28.5,Fri Jun 12 00:00:00 PDT 2015,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°14'46.5'',076°05'46.0'',1700,NO,,,,,,,,,,,,
GAM,B971,Mionectes,olivaceus,,,Passeriformes,F,29.62,Fri Jun 12 00:00:00 PDT 2015,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°14'46.5'',076°05'46.0'',1700,NO,,,,,,,,,,,,
GAM,B971,Mionectes,olivaceus,,,Passeriformes,F,29.62,Fri Jun 12 00:00:00 PDT 2015,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°14'46.5'',076°05'46.0'',1700,NO,,,,,,,,,,,,
GAM,D584,Xiphorhynchus,erythropygius,,,Passeriformes,U,85.64,Fri Jun 12 00:00:00 PDT 2015,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°14'46.5'',076°05'46.0'',1700,NO,,,,,,,,,,,,
GAM,D584,Xiphorhynchus,erythropygius,,,Passeriformes,U,85.64,Fri Jun 12 00:00:00 PDT 2015,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°14'46.5'',076°05'46.0'',1700,NO,,,,,,,,,,,,
GAM,D585,Henicorhina,sp.,,,Passeriformes,U,38.02,Fri Jun 12 00:00:00 PDT 2015,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°14'46.5'',076°05'46.0'',1700,NO,,,,,,,,,,,,
GAM,F50030,Atlapetes,tricolor,,,Passeriformes,U,71.31,Fri Jun 12 00:00:00 PDT 2015,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°14'46.5'',076°05'46.0'',1700,NO,,,,,,,,,,,,
GAM,F50030,Atlapetes,tricolor,,,Passeriformes,U,71.31,Fri Jun 12 00:00:00 PDT 2015,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°14'46.5'',076°05'46.0'',1700,NO,,,,,,,,,,,,
GAM,F50031,Turdus,leucops,,,Passeriformes,F,,Fri Jun 12 00:00:00 PDT 2015,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°14'46.5'',076°05'46.0'',1700,NO,,,,,,,,,,,,
